rounds,EBDP,PPIC_alpha2.0,PPIC_alpha1.5,PPIC_alpha1.0,PPIC_alpha0.5,PPIC_alpha0.1
314,0.4704894403,0.4660860088,0.4684072204,0.4718139235,0.4781172318,0.478488854
315,0.4711963681,0.4646119163,0.4670537535,0.4705520026,0.4764341391,0.4774289615
316,0.4693862339,0.4631082616,0.4688450848,0.469015323,0.4749487653,0.4791415352
317,0.4712545627,0.4616207259,0.4673265045,0.4703303546,0.4733558283,0.4782441103
318,0.469379782,0.463231011,0.4688785835,0.4720275158,0.4751620129,0.4766353407
319,0.4676863952,0.461806566,0.4674141432,0.4704828463,0.4736927443,0.4757202268
320,0.466059772,0.4634576987,0.4691153277,0.4689114362,0.4721419259,0.4773704157
321,0.4678541748,0.4650470322,0.4707131622,0.4674159184,0.4738883423,0.4791139069
322,0.466418918,0.4635700259,0.4724007952,0.4691672744,0.4753904542,0.4809377518
323,0.4659342156,0.4651197112,0.471070187,0.4707623818,0.4738156561,0.4793155486
324,0.4641339253,0.4636351914,0.4696012692,0.4722951232,0.474843403,0.4778237056
325,0.4660939048,0.4652942375,0.4712230158,0.4708525404,0.4765739903,0.479549988
326,0.4646437587,0.463903922,0.4727771114,0.4723902946,0.4782984934,0.4778553745
327,0.4628031669,0.4625541399,0.4743382841,0.4708919452,0.4798795929,0.4764454103
328,0.464647391,0.4610955238,0.4728413072,0.4726022139,0.4815042406,0.478098755
329,0.4643588279,0.459689122,0.4744182815,0.4741461428,0.4830283969,0.4764306089
330,0.4662193209,0.4583277254,0.4729626732,0.4727373106,0.4816406713,0.4780272523
331,0.4683187954,0.4600340169,0.4743803153,0.4742131051,0.4802682926,0.4796586623
332,0.4666850796,0.4617004852,0.4728987311,0.47281892,0.4788636133,0.480680784
333,0.4683465367,0.4603192655,0.4714542835,0.4716759893,0.4772879447,0.4799935154
334,0.4667782706,0.4618457288,0.4699885051,0.4733450471,0.4758909135,0.4816609469
335,0.4651730458,0.4633986111,0.4715875881,0.4748344814,0.4744602497,0.4801766696
336,0.4654825851,0.4649546247,0.4701209195,0.4734910026,0.4756535425,0.4791400716
337,0.4673289954,0.4664440982,0.4716872276,0.4721324233,0.4745177196,0.4774822987
338,0.4657106621,0.4680439262,0.4703762398,0.4736159646,0.4729882483,0.4792315521
339,0.4677108893,0.4667996802,0.4719981762,0.4752321171,0.4716602974,0.4800118149
340,0.4671542046,0.4683819792,0.4734848538,0.473838248,0.4730999376,0.4792730663
341,0.4690222062,0.4698585255,0.4721633815,0.4724693294,0.4746054819,0.4782153021
342,0.4695558883,0.4684819053,0.4707285565,0.471104791,0.4732875043,0.4797396395
343,0.4711418481,0.4700012216,0.469421695,0.4727301373,0.4719495271,0.4783299476
344,0.4705033332,0.4685918615,0.4680232281,0.4743156339,0.4704415917,0.479328807
345,0.46993054,0.4700544818,0.4666172128,0.4757979041,0.4688845634,0.4809791646
346,0.4702342761,0.468676682,0.4681090236,0.4772369949,0.4705873279,0.4799602094
347,0.4721495184,0.4700936948,0.4667039022,0.4757825431,0.4722345148,0.4785745884
348,0.4706136858,0.4687833744,0.4654745735,0.474333644,0.473408343,0.4770778489
349,0.4724941134,0.4675037583,0.4670654015,0.4729046429,0.4719723054,0.4756569505
350,0.4729774841,0.4661381257,0.4657269949,0.4714651313,0.4734969561,0.4772882847
351,0.4714222227,0.464784571,0.467233501,0.4730096665,0.4751549422,0.4759778618
352,0.4711987394,0.4662650783,0.4658630357,0.4744313555,0.4738133904,0.4745382338
353,0.4729924177,0.4649244078,0.464561727,0.4730075401,0.4726018506,0.4761973851
354,0.4747991394,0.463634167,0.4660170228,0.4719032072,0.4739797686,0.4751554313
355,0.4764843131,0.4623158796,0.4646779803,0.4733225822,0.4727380227,0.4736899073
356,0.4781609202,0.4637384782,0.4633611765,0.4748685651,0.4742966563,0.4746658732
357,0.4768676535,0.4651873189,0.4647869518,0.4764407994,0.475784965,0.4761256428
358,0.4762825836,0.4638590831,0.463427953,0.4750480857,0.4745152444,0.4777032816
359,0.4747674519,0.4626104177,0.464877214,0.4763548809,0.4759146525,0.4763338637
360,0.4764972676,0.4614163277,0.4635620802,0.4778815105,0.4773419765,0.4770756279
361,0.4749723102,0.4627843759,0.4650554127,0.4764923647,0.4759201094,0.478274487
362,0.4752869163,0.4614523314,0.4638114192,0.475245691,0.4772763366,0.4769654797
363,0.4736512512,0.4602154988,0.4653553722,0.4767438326,0.4759650209,0.4755059732
364,0.4729899187,0.4589839735,0.4640978018,0.4780222876,0.4745410842,0.4769996978
365,0.4734817711,0.4604583844,0.4655824179,0.4769184468,0.4730673594,0.4761651066
366,0.475204268,0.4592625233,0.4669712892,0.4755236853,0.4744505638,0.4748609584
367,0.4767568299,0.4580574968,0.4683375159,0.4768898,0.4758945164,0.4735389747
368,0.4785204942,0.4595408046,0.4698712697,0.4755311485,0.4748165339,0.4750688155
369,0.4792056504,0.4583138921,0.4712210659,0.4768849873,0.4735407341,0.4757560947
370,0.4808650027,0.4570346289,0.4700479618,0.4756302964,0.4749085747,0.4743508508
371,0.4794810697,0.4584873384,0.4714679491,0.4769272767,0.4760396245,0.4736867101
372,0.4812000003,0.4599472823,0.4729539363,0.4784322742,0.4746832438,0.4723368644
373,0.4809497863,0.4586648881,0.4742799175,0.4770682177,0.4761683918,0.4710209252
374,0.4823322718,0.4574358381,0.4756210452,0.4785371272,0.4775788854,0.4696619368
375,0.483927176,0.4562862343,0.4743115567,0.4800127292,0.4761964855,0.4712441449
376,0.4824732956,0.4551191705,0.473012518,0.4814594168,0.4752465129,0.4699641378
377,0.4822101552,0.4565487602,0.474458229,0.4828941003,0.4766982245,0.4708574726
378,0.4827895255,0.4580037918,0.4757712888,0.484319587,0.4781376479,0.472348069
379,0.4814329153,0.459462678,0.4771833377,0.4854745797,0.4794466583,0.4733004413
380,0.4799725409,0.4583174457,0.4784750582,0.4867801294,0.4782335896,0.4719791171
381,0.4815703994,0.4570890134,0.4798571196,0.4854794558,0.4768829778,0.4734451161
382,0.4818406613,0.4585475251,0.4785589261,0.4842004999,0.4782480254,0.4748714684
383,0.4802344776,0.4573180646,0.4772657131,0.4855098692,0.4769230718,0.4763542319
384,0.4786443114,0.4561821837,0.4786596911,0.4842040494,0.4784221076,0.4751339887
385,0.4801629795,0.4550130055,0.4773799117,0.4832316967,0.4771241622,0.4737964609
386,0.4817468569,0.4538303059,0.4787706142,0.4845149629,0.4784815999,0.4754014402
387,0.4823388985,0.4526017528,0.4774945629,0.4856886517,0.4798995677,0.4748273232
388,0.4820977395,0.4539942802,0.4788547669,0.4869860063,0.4787342745,0.4740249892
389,0.4837161478,0.4553639044,0.4775885867,0.4858169127,0.4774444213,0.4754093745
390,0.4822249163,0.4541498778,0.4763905131,0.4871990602,0.478467554,0.4768780568
391,0.483502399,0.4529483986,0.4751893142,0.4859110495,0.47956158,0.4784179516
392,0.4819285803,0.4543700127,0.4764721887,0.4869271917,0.4806675949,0.4775264763
393,0.4816880451,0.4532209423,0.4778390942,0.48579376,0.4793315785,0.4788955279
394,0.4819602087,0.4545741741,0.4766894809,0.487046268,0.4781946048,0.480130143
395,0.4805545185,0.4534930737,0.4754676937,0.4858292928,0.4795742552,0.4816174406
396,0.482181075,0.4549073485,0.4743083544,0.4871765911,0.4809944631,0.4829174345
397,0.4810019515,0.456290612,0.4755930635,0.4883884847,0.479809391,0.4823275644
398,0.4795428418,0.4576191048,0.4744629826,0.4873132979,0.4785692161,0.4810779975
399,0.4792996459,0.4564686704,0.4757802729,0.4860528352,0.4798642431,0.4797357845
400,0.4776842225,0.4577907001,0.4770291446,0.4848468911,0.4809724694,0.4789839013
401,0.4792353749,0.4566871486,0.4783836326,0.4837331562,0.4798373104,0.4776781012
402,0.4807593375,0.4580574408,0.4771651878,0.4849724013,0.4785191054,0.4791720362
403,0.4792670968,0.4568957073,0.4759147583,0.4838336108,0.4773916182,0.4780059405
404,0.4798687104,0.455769151,0.4772477412,0.4825754144,0.478810423,0.4767232336
405,0.4784408595,0.4545941343,0.4784908048,0.4813622988,0.4776457703,0.4754519363
406,0.4800802139,0.4535279331,0.4773083422,0.4802407031,0.4765233366,0.4741462188
407,0.481670185,0.4548492064,0.4784953128,0.4789992245,0.4777811827,0.4735434413
408,0.4804833739,0.453782206,0.4772844849,0.4803603327,0.4790645317,0.4722553558
409,0.4791314136,0.4526840966,0.4760638691,0.4816918275,0.4804463781,0.4735746132
410,0.477897012,0.4515498835,0.4748661963,0.4807141001,0.4817279595,0.4723516375
411,0.4764138456,0.4504340214,0.4736617924,0.4795762664,0.4805653083,0.4732996397
412,0.4779242755,0.4517950423,0.4748590454,0.4808091349,0.4793650728,0.4746353093
413,0.47946528,0.4531461685,0.47371429,0.4821178181,0.4803530606,0.4733919262
414,0.47889442,0.4543866064,0.4750230949,0.4833269791,0.4791749065,0.4721522924
415,0.4775641667,0.4532635674,0.4762292832,0.4820906579,0.4799623576,0.4715787919
416,0.4789650269,0.452207733,0.4773868004,0.4833711084,0.4812834505,0.4704795388
417,0.4804425615,0.4535653578,0.4761786623,0.4821341232,0.4800464475,0.4718812587
418,0.4819612999,0.4524597918,0.4750182689,0.4832912258,0.4790955599,0.4709509187
419,0.4806735809,0.4513573446,0.476230852,0.4843345687,0.4780016911,0.4701648848
420,0.4793646657,0.4502347676,0.4751352806,0.4831252627,0.4767737768,0.471538787
421,0.4780485613,0.4514938454,0.476237152,0.4840706604,0.4779783686,0.4703239941
422,0.4769699809,0.4527100495,0.4750696653,0.4853128954,0.4767529729,0.4690411761
423,0.4775667284,0.4540150911,0.4762649364,0.4841566472,0.4756175852,0.4699209586
424,0.4762867604,0.4552425687,0.4751027934,0.4830481759,0.4769418186,0.4712673395
425,0.4777793454,0.4541556529,0.4740033145,0.4819443139,0.4782446705,0.4700020574
426,0.4792383593,0.4554741898,0.4751189528,0.4808661327,0.4770197153,0.4713236763
427,0.4790137466,0.4543843607,0.4763879962,0.4821599111,0.4757705328,0.4728036964
428,0.4775789353,0.4556749285,0.4775505569,0.4810855548,0.4747284958,0.4721146996
429,0.4790136141,0.4546611295,0.4763949628,0.482303158,0.4760051845,0.4727669971
430,0.4794380547,0.453623143,0.4753254011,0.4834887664,0.4771632261,0.474080321
431,0.4808397454,0.4525414472,0.4742457991,0.4846153907,0.4760257817,0.4732983044
432,0.4821624871,0.4537957289,0.4754129599,0.4857190265,0.4772544851,0.4746045182
433,0.4836024555,0.4527313904,0.4766566034,0.4845482107,0.4784054612,0.4733728124
434,0.48249382,0.4540156785,0.4755259202,0.4856867703,0.479234933,0.4722174814
435,0.4838448734,0.4552530941,0.476788781,0.486809979,0.4780685463,0.4710595202
436,0.4852057684,0.4542704586,0.4779819052,0.4856304143,0.4792323181,0.4700064565
437,0.4839000893,0.4532412713,0.4790150453,0.4845257491,0.4804580191,0.4712572522
438,0.4836689501,0.4545091817,0.4801773382,0.4857789226,0.4793272189,0.4700578752
439,0.4850627491,0.4557698511,0.4790355464,0.4848161873,0.4804913705,0.4712459819
440,0.4838739571,0.4569617061,0.4801146912,0.4836425164,0.4794471198,0.4725174953
441,0.482554639,0.4559551146,0.4789805679,0.4825121145,0.4806254578,0.4737155599
442,0.4812058351,0.4549246412,0.480049585,0.4814843765,0.4817512809,0.4743026727
443,0.4799964183,0.4539156159,0.4790072711,0.4826712033,0.4806862425,0.4731372855
444,0.4814021809,0.4551588906,0.4779469376,0.4815093393,0.4795950683,0.4723970146
445,0.4801455375,0.4541973545,0.4768295919,0.4804509555,0.4804823634,0.4732201349
446,0.4814452078,0.455367413,0.4759000276,0.479422454,0.4817253223,0.4743260142
447,0.4801328589,0.4564888364,0.4747842879,0.4783477451,0.4805944078,0.4755844234
448,0.478744202,0.4554347771,0.4736610371,0.4794848641,0.4794951659,0.4743518291
449,0.4791711684,0.4544087607,0.4726063733,0.4804354017,0.4805656557,0.4730754212
450,0.4805346333,0.4534095509,0.4738164042,0.4815544177,0.4818052012,0.4723711002
451,0.4792951951,0.4545636634,0.4749373115,0.4827459243,0.480615446,0.4736544619
452,0.4790653964,0.4535367287,0.4738350935,0.4816205581,0.4817413658,0.4724315334
453,0.4804170495,0.4547278024,0.4728834367,0.4828161168,0.4828527255,0.4735731542
454,0.4806650282,0.4537513482,0.4718867078,0.4817532919,0.4818132261,0.4724911818
455,0.4792646814,0.4548966606,0.4729672091,0.480728944,0.4829414886,0.4733724329
456,0.4790481902,0.4560486814,0.4740927614,0.4818825609,0.4841891923,0.472170628
457,0.4803665424,0.4572042958,0.4730238585,0.480864148,0.4831724289,0.4711069701
458,0.4816973052,0.4562403496,0.4741474053,0.4798081052,0.48208689,0.4722276765
459,0.4831442739,0.4552247349,0.4752409277,0.480832348,0.4810146662,0.4733739165
460,0.4844700626,0.4564021146,0.4742072854,0.4820149208,0.4819831135,0.4746274805
461,0.483269417,0.4575255239,0.4731911929,0.4831153424,0.4811253557,0.4741040473
462,0.4818862276,0.4565810746,0.4721607272,0.4820102343,0.4799471043,0.4730331902
463,0.4831096751,0.4556225898,0.4711683747,0.4830948963,0.4788793548,0.4724230388
464,0.4819326717,0.4568034032,0.4701168244,0.4841612426,0.4778282494,0.4717576671
465,0.4807121194,0.4558911455,0.4713008615,0.4830813178,0.4767266717,0.4729816775
466,0.4820283094,0.4549895168,0.4724021918,0.4842511749,0.4756308523,0.4741598391
467,0.482270901,0.4560604224,0.4734936443,0.4832408864,0.4746029782,0.4729503205
468,0.4810200865,0.4550883867,0.4724424543,0.4843897836,0.4757006146,0.4735113795
469,0.4797427592,0.4541354657,0.4736181978,0.4832964514,0.4768135924,0.4747706189
470,0.479333113,0.4532095338,0.4747650713,0.4844516492,0.4778265905,0.4736285737
471,0.4795519098,0.4543147258,0.4737014666,0.4856057316,0.4788295288,0.4730353757
472,0.4782892079,0.4533308385,0.4748731844,0.4865962627,0.4798882977,0.4718386975
473,0.4795841954,0.4545079498,0.4738861654,0.4856023622,0.4787720962,0.4730487003
474,0.4810107296,0.4556955403,0.4750633031,0.484503761,0.478124115,0.4740965802
475,0.4805974378,0.4546945637,0.4740555327,0.4834192602,0.4771379166,0.4729221028
476,0.481881217,0.4558508464,0.4730518782,0.4845096326,0.4761501534,0.4718872656
477,0.4820989127,0.4570133684,0.4741003592,0.4855196277,0.4773246926,0.4730325752
478,0.4834756313,0.4581724559,0.4731249237,0.4865837696,0.4763070581,0.4718374515
479,0.4822621432,0.4592301819,0.474226353,0.4856774029,0.4774704626,0.4707807816
480,0.4834824143,0.4602931003,0.4732537538,0.4846728343,0.4783219502,0.4696192318
481,0.4832924935,0.461420822,0.4722474935,0.4836749676,0.4773391739,0.4701678218
482,0.4835185551,0.4625172127,0.4732938821,0.4826165459,0.4785512962,0.4713712812
483,0.482287036,0.461555003,0.4722623552,0.4836610714,0.477547221,0.4726458296
484,0.4811548177,0.4605797219,0.4712688949,0.4846532354,0.4786729816,0.4721338331
485,0.482366187,0.461722253,0.4723987142,0.4836896289,0.4796370789,0.4733270292
486,0.4837351893,0.4608179841,0.4714435962,0.482701116,0.4786758022,0.4744567832
487,0.482621112,0.4618839553,0.4704512261,0.4816636413,0.4797148567,0.475490299
488,0.4821864758,0.4609280158,0.4714890915,0.4827596129,0.4807827022,0.4766920334
489,0.4810840092,0.459960802,0.4704903293,0.4817121222,0.4798665672,0.4755504647
490,0.4823324935,0.4590244629,0.4715842472,0.4828184254,0.4788252797,0.4760912761
491,0.4835814867,0.4580675757,0.4705922566,0.481794987,0.4798521755,0.4750416037
492,0.4824443611,0.4571657262,0.4716992606,0.4808557258,0.4787774881,0.4739146981
493,0.482796739,0.4582956998,0.4726731773,0.4819121094,0.4797854884,0.4750121409
494,0.4841604457,0.4573523865,0.4717251964,0.482903588,0.4787499126,0.4761075317
495,0.485183283,0.4584119144,0.4726976992,0.4839752796,0.4777843955,0.4770899597
496,0.4848722732,0.4594264362,0.4717896899,0.4849181117,0.4788448146,0.4762854751
497,0.483821022,0.4585261478,0.4708203732,0.4859235416,0.4799431198,0.477330582
498,0.4840505746,0.4576168166,0.4698446281,0.4849193063,0.4810697114,0.4783987299
499,0.4852902503,0.4587407942,0.4689291266,0.484051829,0.4800646457,0.4795512775
500,0.484128149,0.4598439822,0.4681207037,0.4850095872,0.4791500848,0.4785524561
501,0.4853521502,0.4589039912,0.4691153264,0.483990767,0.4781991108,0.4775892433
502,0.4840702812,0.4579476789,0.4681246365,0.4848390003,0.4775416397,0.4787030802
503,0.4852496932,0.4589516419,0.4692085761,0.4858649216,0.4765990383,0.4797674054
504,0.4864470106,0.4579977179,0.4682998468,0.4868594412,0.4756559529,0.4787100655
505,0.4875861751,0.4570786821,0.467346993,0.4876615427,0.4746551386,0.4798564457
506,0.4864746412,0.4562542243,0.4684329347,0.4867524048,0.4756779695,0.4790877564
507,0.4855365418,0.4572742366,0.4674731205,0.487700405,0.4767348885,0.4780762278
508,0.4867483179,0.4564042064,0.4665763204,0.4887450536,0.477760865,0.4790648222
509,0.4878124792,0.45746157,0.4656306009,0.4877471389,0.4767364571,0.4780620316
510,0.4874898643,0.4565999582,0.464844605,0.4886010412,0.4778052419,0.4788097507
511,0.487936142,0.455689955,0.4638874705,0.4896541208,0.4789125538,0.4780585761
512,0.486817904,0.4566958164,0.464967319,0.4907191557,0.4779994522,0.4787255331
513,0.4879011098,0.457718394,0.4659182422,0.4897155369,0.4789499143,0.4797518648
514,0.4891168023,0.458712594,0.4651451965,0.4887279017,0.477957749,0.4787491604
515,0.4879330341,0.4597013478,0.4641967858,0.4896819037,0.4787266769,0.4777860656
516,0.4877397009,0.4587734465,0.4632388976,0.4904949884,0.4778039979,0.4788988092
517,0.4881429005,0.4598366471,0.4642390826,0.4895354015,0.4786014714,0.4779103172
518,0.4891803702,0.4608315207,0.4633824457,0.4904643537,0.4776396386,0.4789610188
519,0.4902884118,0.4599497774,0.464374829,0.4896688082,0.4770563428,0.4780541159
520,0.4892478792,0.4609172197,0.4653674714,0.4886776413,0.4761510118,0.4769883451
521,0.4896033369,0.4600826803,0.464503873,0.4876919365,0.4751977958,0.4777711667
522,0.4883503588,0.4610959192,0.4635703324,0.4886403196,0.4746141629,0.4788042163
523,0.4873624566,0.4602130982,0.462759026,0.4896394037,0.4735896555,0.4780311566
524,0.4871892418,0.459306602,0.4618324891,0.4906495805,0.4746239206,0.4772566453
525,0.4862137547,0.4602877864,0.4628869263,0.4896665709,0.4757138429,0.4782791476
526,0.4852261936,0.4612754244,0.461969523,0.4906848329,0.4747134329,0.4773371459
527,0.4862514111,0.4604029089,0.4629888602,0.4897405066,0.4737672808,0.4763129241
528,0.4852484734,0.4614336822,0.4639457609,0.4888126176,0.4748520566,0.4753590942
529,0.4840520508,0.4605702744,0.4648381773,0.4898156077,0.4738623952,0.474436
530,0.4852170011,0.4597394944,0.4639505846,0.4907103863,0.4748055468,0.4750221697
531,0.4854095191,0.4589017888,0.4648709273,0.4914645107,0.4757443138,0.4740114318
532,0.4844449577,0.4599427489,0.4639540188,0.4905552774,0.476797409,0.4730121099
533,0.4834657541,0.460959087,0.4631405948,0.4897368594,0.4758036014,0.4740729941
534,0.482302843,0.4600963153,0.4622484555,0.4887830506,0.4768806739,0.4750659689
535,0.4813162944,0.4592737383,0.4614030609,0.4878274347,0.4758968298,0.476186624
536,0.4802064061,0.4584082176,0.4622717071,0.4887937438,0.4768281277,0.4751639387
537,0.4800473854,0.4575625325,0.4615345628,0.4879046955,0.4758740596,0.4761811376
538,0.4811700706,0.458566855,0.4624924043,0.4869433061,0.474978416,0.4771834557
539,0.4808049025,0.4577367667,0.461660472,0.4877303128,0.4740166161,0.4781592652
540,0.4806203095,0.4569073574,0.4607934196,0.487028315,0.4730802254,0.4772324276
541,0.4815773765,0.4579042672,0.4617339824,0.4860932641,0.4738937872,0.4762815801
542,0.4804569095,0.4589253915,0.4608303282,0.4851486844,0.4748976899,0.475246449
543,0.4793597998,0.4599175572,0.4599919217,0.486025988,0.4755461628,0.4762942046
544,0.4791015099,0.4608806792,0.4610393769,0.4850870518,0.476647991,0.4773076385
545,0.4782441792,0.460086487,0.4620478461,0.4841877487,0.4776048469,0.4767018397
546,0.4794012428,0.459247853,0.461164876,0.4833349309,0.476774627,0.4777145889
547,0.4805924457,0.45838978,0.460280311,0.4841803284,0.4758283943,0.478813113
548,0.4796022514,0.4593365328,0.4594564268,0.4832273473,0.4749637507,0.4797701557
549,0.4785461409,0.4585193704,0.4604085131,0.484227228,0.4757887408,0.4787811513
550,0.4796650412,0.4577100395,0.4613814858,0.4851940856,0.4767532206,0.4778048133
551,0.4807805582,0.4568511657,0.4623831005,0.4843080165,0.4778096068,0.4768516968
552,0.481916964,0.4560101444,0.4633818899,0.4852107848,0.4788419643,0.4759461663
553,0.480877645,0.4569408082,0.4643751893,0.484281618,0.4780083426,0.4751167313
554,0.4820066605,0.456131535,0.4636176018,0.4852321323,0.479054945,0.4761354591
555,0.4809039031,0.4553389602,0.4646243453,0.4842952045,0.4783510293,0.4750845089
556,0.4812497991,0.4562368307,0.4655384202,0.4833633606,0.4774879044,0.4741265286
557,0.4824649259,0.4571802766,0.464662465,0.4824437024,0.4784037988,0.474964011
558,0.4813609697,0.4580907029,0.4638990814,0.4833543944,0.4792347923,0.4743173691
559,0.4815562928,0.4590083338,0.4648047149,0.4825344351,0.4783076025,0.4734042913
560,0.4805616221,0.4581923942,0.4657773259,0.4834014201,0.4776463196,0.4728035223
561,0.4795938171,0.4590914878,0.4665994524,0.4843159959,0.476814292,0.4722886022
562,0.4786493462,0.4582515514,0.4658016379,0.4833915436,0.4777147875,0.4732331514
563,0.4798156504,0.4573985401,0.4650025966,0.4843000314,0.4785591993,0.4722986231
564,0.4787804482,0.4583730833,0.4659298172,0.4834561755,0.4795235525,0.471305532
565,0.4799064346,0.4575956262,0.4650553147,0.4825583346,0.480330609,0.4704392644
566,0.4789388572,0.4567926497,0.4659650389,0.4816602196,0.4794128573,0.4695237125
567,0.4800292508,0.4559900749,0.4651237443,0.482512096,0.4785342432,0.4705251311
568,0.479165531,0.4569368414,0.4642717907,0.4834556152,0.4777191475,0.471513865
569,0.4782612755,0.4561542823,0.4635013057,0.4825512172,0.478703516,0.4721207667
570,0.4772905728,0.4553689833,0.4644697663,0.4834307243,0.4795004935,0.471096061
571,0.4771369282,0.4545772701,0.4636733068,0.4826025914,0.4804901105,0.4719352289
572,0.4768626991,0.4555230482,0.4645920914,0.4834146612,0.4814637991,0.4729683074
573,0.4779543168,0.4547081379,0.4654899856,0.4825970252,0.4822595088,0.4720409067
574,0.4770166015,0.4539433269,0.4664656536,0.4835344346,0.4814780126,0.4731250378
575,0.4780533577,0.4548471039,0.4657332371,0.482661583,0.4823270925,0.4741057331
576,0.4782438915,0.4540369454,0.4648818615,0.4818374816,0.4816774994,0.4734053613
577,0.4771608299,0.4532834431,0.464138904,0.481040598,0.4808773516,0.4744299141
578,0.4762063668,0.4524923256,0.4633991261,0.4819711693,0.4817984323,0.474015719
579,0.4771111957,0.4517491929,0.4642448229,0.4811583798,0.4809075814,0.4749973138
580,0.4782000682,0.4509828749,0.4651721903,0.4820139496,0.4800339993,0.4741685075
581,0.478504698,0.4502104624,0.4643476397,0.4829049597,0.4791246165,0.4732627839
582,0.4783433863,0.4511109041,0.4635893543,0.4821288732,0.4799271938,0.4741624846
583,0.4793978833,0.4520781381,0.4628172693,0.4829136029,0.4790227685,0.4750076706
584,0.4783052563,0.4513150847,0.4637711891,0.4820879223,0.4799265372,0.4757759215
585,0.4792566226,0.4522248815,0.4646256372,0.4812200167,0.4793337028,0.4749769356
586,0.4782203469,0.4531879041,0.463803252,0.4821491927,0.480119364,0.4741836848
587,0.4773566955,0.4540848866,0.4630115639,0.4814646825,0.4810643375,0.4750063641
588,0.4783135736,0.4549668724,0.4621884025,0.4806125383,0.4802332412,0.4744127712
589,0.479444183,0.4558695583,0.4613627536,0.4797412211,0.4810620801,0.4753159919
590,0.4784955691,0.4567260743,0.4606051149,0.4789681667,0.481905629,0.476377905
591,0.4795563485,0.4559189109,0.4598026798,0.4781654772,0.4810772082,0.4755880276
592,0.4787143845,0.4551121474,0.4607486092,0.4773570037,0.4802734557,0.4746986626
593,0.4797033769,0.4560279487,0.459938574,0.4782932127,0.4797471572,0.4757043624
594,0.4801036724,0.4552988022,0.4591967244,0.4774588109,0.4805925255,0.4761373687
595,0.479950063,0.4545084026,0.4583910336,0.4783060915,0.4798305285,0.4770708179
596,0.4809382526,0.455389156,0.4576179007,0.4791089471,0.4789415446,0.4779773593
597,0.4806607372,0.4562637845,0.4584620507,0.4798197569,0.4797903225,0.4771073903
598,0.4804142699,0.4571263197,0.4577247002,0.4789979352,0.4806624685,0.4780827456
599,0.4794196169,0.4579857722,0.4586444625,0.4781454116,0.4815619732,0.4772915308
600,0.4791292298,0.4571884118,0.4595865389,0.4789616433,0.4822154182,0.4764967656
601,0.4802668087,0.4564043391,0.4588354055,0.4798946137,0.4814186288,0.4774460443
602,0.4793308717,0.4573004817,0.4580891617,0.480786078,0.4806385371,0.4783974062
603,0.4802176958,0.4582198923,0.4573394634,0.4817133961,0.4798300007,0.4776150912
604,0.4812985553,0.4574836115,0.4581553319,0.4808621677,0.4804198989,0.4771266632
605,0.4802918521,0.4567610314,0.4590420898,0.4815709727,0.4795861957,0.4762751383
606,0.479487947,0.4576896976,0.4583333653,0.480724643,0.4787586483,0.4754682689
607,0.4805301739,0.4569716132,0.4592025866,0.4816389951,0.4795439803,0.4762716195
608,0.4815811515,0.4562333979,0.4601129877,0.4808037816,0.4787503307,0.475447509
609,0.4805928401,0.4571088899,0.4594029971,0.4800254481,0.4795758144,0.4758705344
610,0.4796245215,0.4580244112,0.4586035793,0.47920328,0.4787392095,0.4749991414
611,0.480593026,0.4572453149,0.4578465765,0.4800915902,0.4778869942,0.4741150869
612,0.4797453076,0.458142438,0.458690158,0.4792654316,0.4787044733,0.4737291913
613,0.4800522946,0.4573809778,0.4595209673,0.4784440447,0.477856544,0.4745949676
614,0.481081649,0.4566097558,0.4604198633,0.4793419735,0.4770052383,0.4737479076
615,0.4801718625,0.457514571,0.4612577442,0.4785170832,0.4778991152,0.4732669331
616,0.4792536934,0.4567524446,0.4621648012,0.477690563,0.4771215378,0.4738009514
617,0.4788872263,0.4576365988,0.4630093597,0.4784942145,0.4780648167,0.4748144427
618,0.4779669606,0.4584790298,0.4623246325,0.4779072483,0.4789758209,0.4743060788
619,0.4781437596,0.4577584885,0.4632239893,0.4787362259,0.4781144051,0.4752366353
620,0.4771801997,0.4570387287,0.4639870065,0.479570459,0.4786989904,0.4760739941
621,0.4781648824,0.4562983605,0.4632027531,0.4788174158,0.477943205,0.4769419015
622,0.4772176932,0.4571389354,0.4641102125,0.4796002513,0.4771647226,0.476082814
623,0.4763794154,0.4564369707,0.4649287461,0.4804518383,0.4780804885,0.4770066314
624,0.4773281624,0.457346482,0.4642012103,0.4797643506,0.4788946904,0.4761713798
625,0.4776688541,0.4581886847,0.4634370556,0.479141627,0.4797890469,0.4754216587
626,0.4774174223,0.4574635078,0.4626702591,0.4799562437,0.4807075342,0.475982323
627,0.476505006,0.4567467102,0.4619495158,0.4791630596,0.4815150003,0.4750970316
628,0.4774158708,0.4560109123,0.4612184309,0.4800065449,0.4807842586,0.4743125182
629,0.4764808759,0.4552617767,0.4620951768,0.4792957158,0.4816051419,0.4739225639
630,0.4774646381,0.454533569,0.4613428049,0.4800975101,0.4824040523,0.473486497
631,0.4765188231,0.453848453,0.460569686,0.4808768224,0.4832543856,0.47407647
632,0.477462356,0.4546491995,0.4598155437,0.4800817442,0.4823918954,0.4735905634
633,0.4765812353,0.4539053068,0.4591132482,0.4807156689,0.4831741969,0.472777525
634,0.4764302713,0.4547417296,0.4583421301,0.4799259714,0.4823696272,0.4736786869
